function_id,name_for_btxt,n_inputs,t,literal_count,status,runtime_ms,cg,n_transistors,n_transistors_pdn,n_transistors_pun,sat_result,work_dir,stdout_log,stderr_log
3_159,F3_159,3,5,5,SAT,290,"CG(nc=4, r=5, tr=[(0, 1, 0), (1, 3, 1), (0, 2, 3), (2, 3, 4), (0, 3, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_159/t_5,dataset/sweep_3input/3_159/t_5/run_t5.out.log,dataset/sweep_3input/3_159/t_5/run_t5.err.log
3_160,F3_160,3,2,2,SAT,196,"CG(nc=3, r=2, tr=[(1, 2, 0), (0, 1, 1)])",2,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_160/t_2,dataset/sweep_3input/3_160/t_2/run_t2.out.log,dataset/sweep_3input/3_160/t_2/run_t2.err.log
3_161,F3_161,3,5,5,SAT,244,"CG(nc=5, r=5, tr=[(2, 4, 0), (0, 2, 2), (0, 3, 3), (1, 4, 4), (1, 3, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_161/t_5,dataset/sweep_3input/3_161/t_5/run_t5.out.log,dataset/sweep_3input/3_161/t_5/run_t5.err.log
3_162,F3_162,3,3,4,SAT,203,"CG(nc=3, r=3, tr=[(1, 2, 0), (0, 1, 2), (0, 1, 4)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_162/t_3,dataset/sweep_3input/3_162/t_3/run_t3.out.log,dataset/sweep_3input/3_162/t_3/run_t3.err.log
3_162,F3_162,3,4,4,SAT,213,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 2), (0, 1, 4), (0, 2, 4)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_162/t_4,dataset/sweep_3input/3_162/t_4/run_t4.out.log,dataset/sweep_3input/3_162/t_4/run_t4.err.log
3_163,F3_163,3,4,4,SAT,214,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 2), (2, 3, 4), (0, 2, 5)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_163/t_4,dataset/sweep_3input/3_163/t_4/run_t4.out.log,dataset/sweep_3input/3_163/t_4/run_t4.err.log
3_164,F3_164,3,5,5,SAT,231,"CG(nc=5, r=5, tr=[(0, 1, 0), (0, 2, 1), (1, 4, 2), (3, 4, 3), (2, 3, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_164/t_5,dataset/sweep_3input/3_164/t_5/run_t5.out.log,dataset/sweep_3input/3_164/t_5/run_t5.err.log
3_165,F3_165,3,4,4,SAT,215,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (2, 3, 2), (0, 2, 3)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_165/t_4,dataset/sweep_3input/3_165/t_4/run_t4.out.log,dataset/sweep_3input/3_165/t_4/run_t4.err.log
3_166,F3_166,3,6,7,SAT,380,"CG(nc=5, r=6, tr=[(0, 1, 0), (3, 4, 1), (1, 4, 2), (2, 3, 3), (1, 4, 4), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_166/t_6,dataset/sweep_3input/3_166/t_6/run_t6.out.log,dataset/sweep_3input/3_166/t_6/run_t6.err.log
3_166,F3_166,3,7,7,SAT,358,"CG(nc=6, r=7, tr=[(2, 5, 0), (3, 5, 1), (0, 2, 2), (3, 4, 3), (0, 2, 4), (0, 4, 5), (1, 3, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_166/t_7,dataset/sweep_3input/3_166/t_7/run_t7.out.log,dataset/sweep_3input/3_166/t_7/run_t7.err.log
3_167,F3_167,3,5,6,SAT,264,"CG(nc=4, r=5, tr=[(2, 3, 0), (0, 2, 2), (1, 3, 3), (0, 2, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_167/t_5,dataset/sweep_3input/3_167/t_5/run_t5.out.log,dataset/sweep_3input/3_167/t_5/run_t5.err.log
3_167,F3_167,3,6,6,SAT,286,"CG(nc=3, r=6, tr=[(0, 1, 0), (1, 2, 2), (1, 2, 3), (1, 2, 4), (0, 1, 5), (0, 1, 0)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_167/t_6,dataset/sweep_3input/3_167/t_6/run_t6.out.log,dataset/sweep_3input/3_167/t_6/run_t6.err.log
3_168,F3_168,3,3,4,SAT,216,"CG(nc=3, r=3, tr=[(1, 2, 0), (0, 1, 1), (0, 1, 2)])",3,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_168/t_3,dataset/sweep_3input/3_168/t_3/run_t3.out.log,dataset/sweep_3input/3_168/t_3/run_t3.err.log
3_168,F3_168,3,4,4,SAT,233,"CG(nc=4, r=4, tr=[(2, 3, 0), (0, 2, 1), (0, 2, 2), (0, 1, 2)])",4,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_168/t_4,dataset/sweep_3input/3_168/t_4/run_t4.out.log,dataset/sweep_3input/3_168/t_4/run_t4.err.log
3_169,F3_169,3,6,7,SAT,398,"CG(nc=4, r=6, tr=[(0, 1, 0), (1, 3, 1), (1, 3, 2), (1, 3, 3), (1, 2, 4), (0, 2, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_169/t_6,dataset/sweep_3input/3_169/t_6/run_t6.out.log,dataset/sweep_3input/3_169/t_6/run_t6.err.log
3_169,F3_169,3,7,7,SAT,395,"CG(nc=5, r=6, tr=[(1, 4, 0), (0, 1, 1), (0, 1, 2), (3, 4, 3), (2, 3, 4), (0, 2, 5)], dropped=[(0, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_169/t_7,dataset/sweep_3input/3_169/t_7/run_t7.out.log,dataset/sweep_3input/3_169/t_7/run_t7.err.log
3_170,F3_170,3,1,1,SAT,315,"CG(nc=2, r=1, tr=[(0, 1, 0)])",1,1,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_170/t_1,dataset/sweep_3input/3_170/t_1/run_t1.out.log,dataset/sweep_3input/3_170/t_1/run_t1.err.log
3_171,F3_171,3,3,3,SAT,227,"CG(nc=3, r=3, tr=[(0, 2, 0), (1, 2, 4), (0, 1, 5)])",7,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_171/t_3,dataset/sweep_3input/3_171/t_3/run_t3.out.log,dataset/sweep_3input/3_171/t_3/run_t3.err.log
3_172,F3_172,3,4,4,SAT,218,"CG(nc=4, r=4, tr=[(0, 1, 0), (2, 3, 1), (1, 3, 2), (0, 2, 5)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_172/t_4,dataset/sweep_3input/3_172/t_4/run_t4.out.log,dataset/sweep_3input/3_172/t_4/run_t4.err.log
3_173,F3_173,3,5,6,SAT,261,"CG(nc=4, r=5, tr=[(2, 3, 0), (0, 2, 1), (0, 2, 2), (1, 3, 3), (0, 1, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_173/t_5,dataset/sweep_3input/3_173/t_5/run_t5.out.log,dataset/sweep_3input/3_173/t_5/run_t5.err.log
3_173,F3_173,3,6,6,SAT,295,"CG(nc=5, r=6, tr=[(1, 4, 0), (3, 4, 1), (0, 1, 2), (3, 4, 3), (0, 3, 5), (2, 3, 1)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_173/t_6,dataset/sweep_3input/3_173/t_6/run_t6.out.log,dataset/sweep_3input/3_173/t_6/run_t6.err.log
3_174,F3_174,3,3,3,SAT,208,"CG(nc=3, r=3, tr=[(0, 2, 0), (1, 2, 1), (0, 1, 5)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_174/t_3,dataset/sweep_3input/3_174/t_3/run_t3.out.log,dataset/sweep_3input/3_174/t_3/run_t3.err.log
3_175,F3_175,3,2,2,SAT,202,"CG(nc=2, r=2, tr=[(0, 1, 0), (0, 1, 3)])",4,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_175/t_2,dataset/sweep_3input/3_175/t_2/run_t2.out.log,dataset/sweep_3input/3_175/t_2/run_t2.err.log
3_176,F3_176,3,3,4,SAT,205,"CG(nc=3, r=3, tr=[(0, 1, 0), (1, 2, 2), (0, 1, 4)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_176/t_3,dataset/sweep_3input/3_176/t_3/run_t3.out.log,dataset/sweep_3input/3_176/t_3/run_t3.err.log
3_176,F3_176,3,4,4,SAT,218,"CG(nc=3, r=4, tr=[(0, 1, 0), (1, 2, 2), (0, 1, 4), (0, 1, 4)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_176/t_4,dataset/sweep_3input/3_176/t_4/run_t4.out.log,dataset/sweep_3input/3_176/t_4/run_t4.err.log
3_177,F3_177,3,4,4,SAT,218,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 2), (2, 3, 3), (0, 2, 4)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_177/t_4,dataset/sweep_3input/3_177/t_4/run_t4.out.log,dataset/sweep_3input/3_177/t_4/run_t4.err.log
3_178,F3_178,3,3,6,UNSAT,784,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 2), (1, 3, 4), (1, 2, 0), (0, 2, 4)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_178/t_3,dataset/sweep_3input/3_178/t_3/run_t3.out.log,dataset/sweep_3input/3_178/t_3/run_t3.err.log
3_178,F3_178,3,4,6,UNSAT,469,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 2), (1, 3, 4), (1, 2, 0), (0, 2, 4)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_178/t_4,dataset/sweep_3input/3_178/t_4/run_t4.out.log,dataset/sweep_3input/3_178/t_4/run_t4.err.log
3_178,F3_178,3,5,6,SAT,240,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 2), (1, 3, 4), (1, 2, 0), (0, 2, 4)])",7,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_178/t_5,dataset/sweep_3input/3_178/t_5/run_t5.out.log,dataset/sweep_3input/3_178/t_5/run_t5.err.log
3_178,F3_178,3,6,6,SAT,274,"CG(nc=5, r=6, tr=[(0, 1, 0), (3, 4, 2), (1, 4, 4), (1, 3, 0), (0, 2, 0), (0, 3, 4)])",8,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_178/t_6,dataset/sweep_3input/3_178/t_6/run_t6.out.log,dataset/sweep_3input/3_178/t_6/run_t6.err.log
3_179,F3_179,3,3,3,SAT,217,"CG(nc=3, r=3, tr=[(1, 2, 0), (0, 1, 2), (0, 2, 4)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_179/t_3,dataset/sweep_3input/3_179/t_3/run_t3.out.log,dataset/sweep_3input/3_179/t_3/run_t3.err.log
3_180,F3_180,3,6,7,SAT,360,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 3, 1), (1, 4, 2), (2, 4, 3), (0, 1, 4), (0, 3, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_180/t_6,dataset/sweep_3input/3_180/t_6/run_t6.out.log,dataset/sweep_3input/3_180/t_6/run_t6.err.log
3_180,F3_180,3,7,7,SAT,444,"CG(nc=5, r=6, tr=[(0, 1, 0), (0, 2, 1), (1, 4, 2), (3, 4, 3), (2, 3, 5), (0, 1, 4)], dropped=[(0, 4)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_180/t_7,dataset/sweep_3input/3_180/t_7/run_t7.out.log,dataset/sweep_3input/3_180/t_7/run_t7.err.log
3_181,F3_181,3,5,6,SAT,268,"CG(nc=4, r=5, tr=[(1, 3, 0), (0, 1, 2), (2, 3, 3), (0, 2, 4), (0, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_181/t_5,dataset/sweep_3input/3_181/t_5/run_t5.out.log,dataset/sweep_3input/3_181/t_5/run_t5.err.log
3_181,F3_181,3,6,6,SAT,295,"CG(nc=5, r=6, tr=[(2, 4, 0), (0, 2, 2), (3, 4, 3), (2, 4, 4), (0, 3, 5), (0, 1, 0)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_181/t_6,dataset/sweep_3input/3_181/t_6/run_t6.out.log,dataset/sweep_3input/3_181/t_6/run_t6.err.log
3_182,F3_182,3,6,9,UNSAT,658,"CG(nc=5, r=7, tr=[(1, 2, 0), (0, 2, 1), (1, 4, 2), (3, 4, 3), (2, 4, 4), (2, 3, 5), (0, 1, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_182/t_6,dataset/sweep_3input/3_182/t_6/run_t6.out.log,dataset/sweep_3input/3_182/t_6/run_t6.err.log
3_182,F3_182,3,7,9,SAT,435,"CG(nc=5, r=7, tr=[(1, 2, 0), (0, 2, 1), (1, 4, 2), (3, 4, 3), (2, 4, 4), (2, 3, 5), (0, 1, 4)])",13,7,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_182/t_7,dataset/sweep_3input/3_182/t_7/run_t7.out.log,dataset/sweep_3input/3_182/t_7/run_t7.err.log
3_182,F3_182,3,8,9,SAT,500,"CG(nc=4, r=8, tr=[(0, 1, 0), (0, 2, 1), (0, 2, 2), (1, 3, 3), (2, 3, 4), (1, 2, 5), (1, 3, 2), (1, 3, 3)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_182/t_8,dataset/sweep_3input/3_182/t_8/run_t8.out.log,dataset/sweep_3input/3_182/t_8/run_t8.err.log
3_182,F3_182,3,9,9,SAT,580,"CG(nc=5, r=8, tr=[(0, 2, 1), (3, 4, 2), (1, 2, 3), (0, 3, 4), (1, 4, 5), (0, 1, 2), (2, 3, 0), (2, 4, 4)], dropped=[(1, 0)])",14,8,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_182/t_9,dataset/sweep_3input/3_182/t_9/run_t9.out.log,dataset/sweep_3input/3_182/t_9/run_t9.err.log
3_183,F3_183,3,5,5,SAT,271,"CG(nc=4, r=5, tr=[(2, 3, 0), (0, 2, 2), (1, 3, 3), (0, 3, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_183/t_5,dataset/sweep_3input/3_183/t_5/run_t5.out.log,dataset/sweep_3input/3_183/t_5/run_t5.err.log
3_184,F3_184,3,4,4,SAT,223,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (2, 3, 2), (0, 2, 4)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_184/t_4,dataset/sweep_3input/3_184/t_4/run_t4.out.log,dataset/sweep_3input/3_184/t_4/run_t4.err.log
3_185,F3_185,3,5,6,SAT,265,"CG(nc=4, r=5, tr=[(1, 3, 0), (0, 1, 1), (0, 1, 2), (2, 3, 3), (0, 2, 4)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_185/t_5,dataset/sweep_3input/3_185/t_5/run_t5.out.log,dataset/sweep_3input/3_185/t_5/run_t5.err.log
3_185,F3_185,3,6,6,SAT,322,"CG(nc=4, r=5, tr=[(2, 3, 0), (0, 2, 1), (0, 2, 2), (1, 3, 3), (0, 1, 4)], dropped=[(1, 3)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_185/t_6,dataset/sweep_3input/3_185/t_6/run_t6.out.log,dataset/sweep_3input/3_185/t_6/run_t6.err.log
3_186,F3_186,3,3,3,SAT,207,"CG(nc=3, r=3, tr=[(0, 2, 0), (1, 2, 2), (0, 1, 4)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_186/t_3,dataset/sweep_3input/3_186/t_3/run_t3.out.log,dataset/sweep_3input/3_186/t_3/run_t3.err.log
3_187,F3_187,3,2,2,SAT,199,"CG(nc=2, r=2, tr=[(0, 1, 0), (0, 1, 3)])",4,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_187/t_2,dataset/sweep_3input/3_187/t_2/run_t2.out.log,dataset/sweep_3input/3_187/t_2/run_t2.err.log
3_188,F3_188,3,5,6,SAT,254,"CG(nc=4, r=5, tr=[(0, 1, 0), (2, 3, 1), (1, 3, 2), (0, 1, 4), (0, 2, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_188/t_5,dataset/sweep_3input/3_188/t_5/run_t5.out.log,dataset/sweep_3input/3_188/t_5/run_t5.err.log
3_188,F3_188,3,6,6,SAT,467,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 4, 1), (1, 4, 2), (0, 1, 4), (0, 2, 5), (2, 3, 4)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_188/t_6,dataset/sweep_3input/3_188/t_6/run_t6.out.log,dataset/sweep_3input/3_188/t_6/run_t6.err.log
3_189,F3_189,3,6,6,SAT,425,"CG(nc=4, r=6, tr=[(0, 1, 0), (1, 3, 1), (0, 2, 2), (0, 2, 3), (2, 3, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_189/t_6,dataset/sweep_3input/3_189/t_6/run_t6.out.log,dataset/sweep_3input/3_189/t_6/run_t6.err.log
3_190,F3_190,3,5,5,SAT,309,"CG(nc=4, r=5, tr=[(0, 3, 0), (2, 3, 1), (1, 3, 2), (0, 1, 4), (0, 2, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_190/t_5,dataset/sweep_3input/3_190/t_5/run_t5.out.log,dataset/sweep_3input/3_190/t_5/run_t5.err.log
3_191,F3_191,3,3,3,SAT,228,"CG(nc=2, r=3, tr=[(0, 1, 0), (0, 1, 4), (0, 1, 5)])",7,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_191/t_3,dataset/sweep_3input/3_191/t_3/run_t3.out.log,dataset/sweep_3input/3_191/t_3/run_t3.err.log
3_192,F3_192,3,2,2,SAT,197,"CG(nc=3, r=2, tr=[(1, 2, 0), (0, 1, 1)])",2,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_192/t_2,dataset/sweep_3input/3_192/t_2/run_t2.out.log,dataset/sweep_3input/3_192/t_2/run_t2.err.log
3_193,F3_193,3,5,5,SAT,232,"CG(nc=5, r=5, tr=[(0, 1, 1), (1, 4, 2), (3, 4, 3), (2, 3, 4), (0, 2, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_193/t_5,dataset/sweep_3input/3_193/t_5/run_t5.out.log,dataset/sweep_3input/3_193/t_5/run_t5.err.log
3_194,F3_194,3,5,5,SAT,234,"CG(nc=5, r=5, tr=[(1, 2, 0), (3, 4, 1), (0, 3, 2), (2, 4, 4), (0, 1, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_194/t_5,dataset/sweep_3input/3_194/t_5/run_t5.out.log,dataset/sweep_3input/3_194/t_5/run_t5.err.log
3_195,F3_195,3,4,4,SAT,215,"CG(nc=4, r=4, tr=[(1, 3, 0), (0, 1, 1), (2, 3, 2), (0, 2, 3)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_195/t_4,dataset/sweep_3input/3_195/t_4/run_t4.out.log,dataset/sweep_3input/3_195/t_4/run_t4.err.log
3_196,F3_196,3,3,4,SAT,201,"CG(nc=3, r=3, tr=[(1, 2, 1), (0, 1, 2), (0, 1, 3)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_196/t_3,dataset/sweep_3input/3_196/t_3/run_t3.out.log,dataset/sweep_3input/3_196/t_3/run_t3.err.log
3_196,F3_196,3,4,4,SAT,213,"CG(nc=4, r=4, tr=[(1, 3, 1), (0, 1, 2), (0, 1, 3), (0, 2, 3)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_196/t_4,dataset/sweep_3input/3_196/t_4/run_t4.out.log,dataset/sweep_3input/3_196/t_4/run_t4.err.log
3_197,F3_197,3,4,4,SAT,333,"CG(nc=4, r=4, tr=[(1, 3, 1), (0, 1, 2), (2, 3, 3), (0, 2, 5)])",8,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_197/t_4,dataset/sweep_3input/3_197/t_4/run_t4.out.log,dataset/sweep_3input/3_197/t_4/run_t4.err.log
3_198,F3_198,3,6,7,SAT,295,"CG(nc=5, r=6, tr=[(2, 4, 0), (3, 4, 1), (0, 3, 2), (0, 3, 3), (1, 2, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_198/t_6,dataset/sweep_3input/3_198/t_6/run_t6.out.log,dataset/sweep_3input/3_198/t_6/run_t6.err.log
3_198,F3_198,3,7,7,SAT,342,"CG(nc=5, r=6, tr=[(0, 1, 0), (2, 4, 1), (0, 2, 2), (0, 2, 3), (3, 4, 4), (1, 3, 5)], dropped=[(0, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_198/t_7,dataset/sweep_3input/3_198/t_7/run_t7.out.log,dataset/sweep_3input/3_198/t_7/run_t7.err.log
3_199,F3_199,3,5,6,SAT,254,"CG(nc=4, r=5, tr=[(2, 3, 1), (0, 2, 2), (1, 3, 3), (1, 3, 4), (0, 1, 5)])",11,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_199/t_5,dataset/sweep_3input/3_199/t_5/run_t5.out.log,dataset/sweep_3input/3_199/t_5/run_t5.err.log
3_199,F3_199,3,6,6,SAT,284,"CG(nc=4, r=6, tr=[(2, 3, 1), (0, 2, 2), (1, 3, 3), (1, 3, 4), (0, 1, 5), (0, 1, 1)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_199/t_6,dataset/sweep_3input/3_199/t_6/run_t6.out.log,dataset/sweep_3input/3_199/t_6/run_t6.err.log
3_200,F3_200,3,3,4,SAT,259,"CG(nc=3, r=3, tr=[(0, 1, 0), (1, 2, 1), (0, 1, 2)])",3,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_200/t_3,dataset/sweep_3input/3_200/t_3/run_t3.out.log,dataset/sweep_3input/3_200/t_3/run_t3.err.log
3_200,F3_200,3,4,4,SAT,224,"CG(nc=3, r=4, tr=[(0, 1, 0), (1, 2, 1), (0, 1, 2), (0, 1, 2)])",4,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_200/t_4,dataset/sweep_3input/3_200/t_4/run_t4.out.log,dataset/sweep_3input/3_200/t_4/run_t4.err.log
3_201,F3_201,3,6,7,SAT,293,"CG(nc=5, r=6, tr=[(2, 4, 0), (0, 2, 1), (2, 3, 2), (3, 4, 3), (1, 3, 4), (0, 1, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_201/t_6,dataset/sweep_3input/3_201/t_6/run_t6.out.log,dataset/sweep_3input/3_201/t_6/run_t6.err.log
3_201,F3_201,3,7,7,SAT,504,"CG(nc=5, r=6, tr=[(0, 1, 0), (1, 4, 1), (0, 1, 2), (3, 4, 3), (0, 2, 4), (2, 3, 5)], dropped=[(0, 5)])",12,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_201/t_7,dataset/sweep_3input/3_201/t_7/run_t7.out.log,dataset/sweep_3input/3_201/t_7/run_t7.err.log
3_202,F3_202,3,4,4,SAT,230,"CG(nc=4, r=4, tr=[(1, 3, 0), (2, 3, 1), (0, 2, 2), (0, 1, 5)])",6,4,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_202/t_4,dataset/sweep_3input/3_202/t_4/run_t4.out.log,dataset/sweep_3input/3_202/t_4/run_t4.err.log
3_203,F3_203,3,5,6,SAT,257,"CG(nc=4, r=5, tr=[(2, 3, 0), (1, 3, 1), (0, 1, 2), (2, 3, 4), (0, 2, 5)])",9,5,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_203/t_5,dataset/sweep_3input/3_203/t_5/run_t5.out.log,dataset/sweep_3input/3_203/t_5/run_t5.err.log
3_203,F3_203,3,6,6,SAT,282,"CG(nc=5, r=6, tr=[(0, 1, 0), (1, 4, 1), (0, 1, 2), (3, 4, 4), (0, 3, 5), (0, 2, 5)])",10,6,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_203/t_6,dataset/sweep_3input/3_203/t_6/run_t6.out.log,dataset/sweep_3input/3_203/t_6/run_t6.err.log
3_204,F3_204,3,1,1,SAT,189,"CG(nc=2, r=1, tr=[(0, 1, 0)])",1,1,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_204/t_1,dataset/sweep_3input/3_204/t_1/run_t1.out.log,dataset/sweep_3input/3_204/t_1/run_t1.err.log
3_205,F3_205,3,3,3,SAT,208,"CG(nc=3, r=3, tr=[(0, 2, 1), (1, 2, 3), (0, 1, 5)])",7,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_205/t_3,dataset/sweep_3input/3_205/t_3/run_t3.out.log,dataset/sweep_3input/3_205/t_3/run_t3.err.log
3_206,F3_206,3,3,3,SAT,216,"CG(nc=3, r=3, tr=[(1, 2, 0), (0, 2, 1), (0, 1, 5)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_206/t_3,dataset/sweep_3input/3_206/t_3/run_t3.out.log,dataset/sweep_3input/3_206/t_3/run_t3.err.log
3_207,F3_207,3,2,2,SAT,200,"CG(nc=2, r=2, tr=[(0, 1, 0), (0, 1, 3)])",4,2,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_207/t_2,dataset/sweep_3input/3_207/t_2/run_t2.out.log,dataset/sweep_3input/3_207/t_2/run_t2.err.log
3_208,F3_208,3,3,4,SAT,200,"CG(nc=3, r=3, tr=[(0, 1, 1), (1, 2, 2), (0, 1, 3)])",5,3,0,SAT,/Users/fch/Python/MiniTNtk-Extension/dataset/sweep_3input/3_208/t_3,dataset/sweep_3input/3_208/t_3/run_t3.out.log,dataset/sweep_3input/3_208/t_3/run_t3.err.log
